# Pressure Mass Radius Compactness k2 k3 h2 h3 j2 j3
9.999999999999999799e-13	1.309729889449429419e-01	2.267204292583993563e+01	8.530241340658188329e-03	5.418455392363970280e-03	4.680498113380243837e-04	9.857237863994778859e-01	3.224247431873332181e-01	-6.530023530581450771e-05	-4.869737076982753423e-06
1.047370897959448749e-12	1.357981573110353668e-01	2.191646822508461767e+01	9.149419528669138629e-03	6.579597907214965874e-03	6.012625794787476241e-04	9.862891733094670821e-01	3.217125323011207905e-01	-8.188095866491239597e-05	-6.492367698182922074e-06
1.096985797892381920e-12	1.407906377125420494e-01	2.124482683717701192e+01	9.785675621214290701e-03	7.887271030313171630e-03	7.617005399725525943e-04	9.871130001430349354e-01	3.209992418964729421e-01	-1.013541612047386370e-04	-8.529116075844935880e-06
1.148951000187311009e-12	1.459543537011795400e-01	2.064501536556419836e+01	1.043931683653606668e-02	9.344272413247922682e-03	9.531658355433155925e-04	9.882020000973416041e-01	3.202867907133613024e-01	-1.239926262407307011e-04	-1.104952223298613271e-05
1.203377840777590522e-12	1.512934372772692937e-01	2.010712886260366972e+01	1.111067038144697774e-02	1.095195661798672136e-02	1.179080716223787628e-03	9.895597408553132857e-01	3.195770004207822423e-01	-1.500696832231706006e-04	-1.412797811392646240e-05
1.260382929679727463e-12	1.568122248155404685e-01	1.962298594754635772e+01	1.180008290869720249e-02	1.271031153427127323e-02	1.440598539713836956e-03	9.911871779164032059e-01	3.188715704392430239e-01	-1.798579506921664929e-04	-1.784325911101536721e-05
1.320088400831416649e-12	1.625152542288391677e-01	1.918577168755143703e+01	1.250791999211360757e-02	1.461796611629899260e-02	1.741251555562922356e-03	9.930824606173265234e-01	3.181720274229230538e-01	-2.136282568310711081e-04	-2.227801148898543151e-05
1.382622173764653478e-12	1.684072630522310265e-01	1.878976546422533644e+01	1.323456567986182157e-02	1.667235406414169230e-02	2.082639169911884754e-03	9.952413951425100880e-01	3.174797248175378339e-01	-2.516487100873727317e-04	-2.751820448343036100e-05
1.448118227674535917e-12	1.744931871820638580e-01	1.843013122904451961e+01	1.398042206185452427e-02	1.886974671743947563e-02	2.466737038494569174e-03	9.976573696746815489e-01	3.167958024822465357e-01	-2.941839312189126893e-04	-3.365256267506397441e-05
1.516716888470924089e-12	1.807781602303976942e-01	1.810275404808092503e+01	1.474590889551024089e-02	2.120534284347483020e-02	2.895197915498167254e-03	1.000321595954134501e+00	3.161211632124995008e-01	-3.414944173186681953e-04	-4.077198688011250135e-05
1.588565129428052692e-12	1.872675112922183305e-01	1.780411159591487191e+01	1.553146299220095963e-02	2.367339701904074348e-02	3.368626929205604387e-03	1.003223358203376492e+00	3.154564708369466675e-01	-3.938360103074687473e-04	-4.896896584499196630e-05
1.663816886076127415e-12	1.939666562494919144e-01	1.753117605686386327e+01	1.633752491936911466e-02	2.626729028956716755e-02	3.888256693382657805e-03	1.006350149952043305e+00	3.148021509021643460e-01	-4.514585320291563666e-04	-5.833683729375528307e-05
1.742633386009647278e-12	2.008809274758804886e-01	1.728133547166137163e+01	1.716451904747256715e-02	2.897957605250538887e-02	4.454124903701045697e-03	1.009687842959532844e+00	3.141583926367126356e-01	-5.146036053959108982e-04	-6.896886885144626886e-05
1.825183494319046040e-12	2.080157117031388447e-01	1.705231841522366310e+01	1.801287107051421921e-02	3.180192007079145344e-02	5.065969105737863805e-03	1.013220466213771376e+00	3.135251089359372134e-01	-5.835050972898174829e-04	-8.095774171288164234e-05
1.911644075385703708e-12	2.153764608612632470e-01	1.684213918861594905e+01	1.888300982332126107e-02	3.472569044459257459e-02	5.723618132554734311e-03	1.016931451082384807e+00	3.129019968127988993e-01	-6.583887669599235073e-04	-9.439492482701759813e-05
2.002200371815584363e-12	2.229686798788475810e-01	1.664905389764790655e+01	1.977536637465810571e-02	3.774149867460357272e-02	6.426133101179116840e-03	1.020802608849273652e+00	3.122884540809852671e-01	-7.394718203985174666e-04	-1.093700439505980757e-04
2.097046401323230665e-12	2.307979095163314176e-01	1.647152445616866956e+01	2.069037254071437806e-02	4.083967353741151107e-02	7.172245747808538886e-03	1.024815150263668651e+00	3.116836711810707650e-01	-8.269624096415264169e-04	-1.259702431047935540e-04
2.196385372416542332e-12	2.388697106126700387e-01	1.630818866052021221e+01	2.162845969246307218e-02	4.401018369236487510e-02	7.960071551188481129e-03	1.028949490473880068e+00	3.110865845867979984e-01	-9.210592299803604987e-04	-1.442795864106930133e-04
2.300430119772921506e-12	2.471896442173708019e-01	1.615783535400547777e+01	2.259005711929009189e-02	4.724272322444530298e-02	8.787829305619844142e-03	1.033185437037923204e+00	3.104959095817669268e-01	-1.021951059919303569e-03	-1.643784589309241510e-04
2.409403560239526876e-12	2.557632524982876299e-01	1.601938352137763744e+01	2.357559065374435076e-02	5.052683537546723974e-02	9.653204795125188212e-03	1.037502421943036435e+00	3.099101516630532460e-01	-1.129816364540948709e-03	-1.863430027410326896e-04
2.523539170434765862e-12	2.645960357539510199e-01	1.589186477073663539e+01	2.458548088466362344e-02	5.385194838623055813e-02	1.055360745355531614e-02	1.041879583570837653e+00	3.093276225715502759e-01	-1.244822841408699471e-03	-2.102445622797618151e-04
2.643081486974102692e-12	2.736934291367498218e-01	1.577440844649492924e+01	2.562014150805780321e-02	5.720752828121514200e-02	1.148620565904115258e-02	1.046296066139086989e+00	3.087464883781072533e-01	-1.367126991251462398e-03	-2.361491578959053672e-04
