# Pressure Mass Radius Compactness k2 k3 h2 h3 j2 j3
9.999999999999999799e-13	9.218261005697642174e-02	6.303637389335772667e+01	2.159374720159257677e-03	1.708988913591796659e-04	-1.412856786377766404e-05	9.938872965703028362e-01	3.304960756500912034e-01	-8.373424205729418168e-07	-1.133737697083200417e-07
1.047370897959448749e-12	9.380397985493668656e-02	5.607030937635320811e+01	2.470350334319935948e-03	1.880926168389361315e-04	2.843959722589540614e-05	9.929915038199174093e-01	3.300841608160537399e-01	-1.103720324719926492e-06	-1.319589334691061087e-07
1.096985797892381920e-12	9.554702173089017758e-02	5.044557466774592314e+01	2.796818705300940441e-03	2.148437177320790541e-04	2.281304213818490572e-05	9.920720923633276067e-01	3.296527745439727375e-01	-1.475092796091613800e-06	-1.554327521305020088e-07
1.148951000187311009e-12	9.740908376748669273e-02	4.582236475660392472e+01	3.139006357780911409e-03	2.535238221836866573e-04	4.917170521387195250e-05	9.911306397368983001e-01	3.292016887290503679e-01	-1.987540998387323062e-06	-1.855114221904784082e-07
1.203377840777590522e-12	9.938894906937688345e-02	4.196544748199487174e+01	3.497167832786226074e-03	3.070624736702765945e-04	4.093996685609041763e-05	9.901751941415707359e-01	3.287307021896707093e-01	-2.685703404007688129e-06	-2.246329266652442648e-07
1.260382929679727463e-12	1.014863999790658750e-01	3.870704890410112853e+01	3.871578067656486835e-03	3.789317597796537911e-04	6.329432251428800213e-05	9.892090112352752707e-01	3.282396660077694373e-01	-3.623622507570170838e-06	-2.761578975484001003e-07
1.320088400831416649e-12	1.037019363695635965e-01	3.592443924452691562e+01	4.262526608061588049e-03	4.731046570245138580e-04	6.099855859947886177e-05	9.882391648121944261e-01	3.277284916225830513e-01	-4.865533693385670594e-06	-3.445969016346610186e-07
1.382622173764653478e-12	1.060365815741523832e-01	3.352586490657174778e+01	4.670312733598701999e-03	5.939388265345882942e-04	7.079992415752459274e-05	9.872752710740273496e-01	3.271971375019612771e-01	-6.486535911779135631e-06	-4.358718313018010380e-07
1.448118227674535917e-12	1.084917441358201479e-01	3.144142193674061758e+01	5.095241197067191911e-03	7.462619004509091648e-04	7.974232360046072806e-05	9.863258529231520022e-01	3.266456687976818651e-01	-8.573158103996646588e-06	-5.575793787859165696e-07
1.516716888470924089e-12	1.110691129278020550e-01	2.961696317309924709e+01	5.537618247307062209e-03	9.351898558073254040e-04	9.205969906252982153e-05	9.854007990115808413e-01	3.260742301825435563e-01	-1.122378043300377573e-05	-7.192853878398606687e-07
1.588565129428052692e-12	1.137705732128792002e-01	2.800992782036724904e+01	5.997747681961261221e-03	1.166062189957390140e-03	1.112313149203496238e-04	9.845107315301300233e-01	3.254830506150813152e-01	-1.454890313154678537e-05	-9.328081757951137420e-07
1.663816886076127415e-12	1.165981310755656586e-01	2.658642496095992058e+01	6.475926067981880446e-03	1.444388981185069400e-03	1.318682861381402190e-04	9.836660003282762244e-01	3.248724689711579572e-01	-1.867121058299585294e-05	-1.212498879590095556e-06
1.742633386009647278e-12	1.195536958503579938e-01	2.531921155464828388e+01	6.972412355541060015e-03	1.775765161777383269e-03	1.600547110492481499e-04	9.828783055598887541e-01	3.242429779129663570e-01	-2.372520479656236244e-05	-1.575496703831804774e-06
1.825183494319046040e-12	1.226390708008555236e-01	2.418612342594291320e+01	7.487430799169605272e-03	2.165710258664994749e-03	1.957332912879333536e-04	9.821582657448673093e-01	3.235951949364754276e-01	-2.985671664940346942e-05	-2.041946181825486131e-06
1.911644075385703708e-12	1.258561943000445216e-01	2.316886434906738046e+01	8.021213635528901334e-03	2.619587025559815593e-03	2.390043786630739232e-04	9.815171507591643474e-01	3.229297992114646410e-01	-3.722284352112021201e-05	-2.635233927474149692e-06
2.002200371815584363e-12	1.292071457918154143e-01	2.225220791997342928e+01	8.574003544947406824e-03	3.142707040231137224e-03	2.920055670397820116e-04	9.809656807979729720e-01	3.222475963807873711e-01	-4.599155734019869199e-05	-3.382191521329046933e-06
2.097046401323230665e-12	1.326941319534407360e-01	2.142339232590132880e+01	9.146052957583713713e-03	3.739903583353332370e-03	3.565895007429102821e-04	9.805138552451611034e-01	3.215493687409052281e-01	-5.634109969785602428e-05	-4.313219614505441343e-06
2.196385372416542332e-12	1.363194772226444251e-01	2.067165107643194233e+01	9.737623554125964670e-03	4.415771152288998011e-03	4.334748831081875874e-04	9.801712159226868559e-01	3.208359964571384504e-01	-6.845940201340793116e-05	-5.462427685540427294e-06
2.300430119772921506e-12	1.400856112882784554e-01	1.998784576950657410e+01	1.034898541622919846e-02	5.174482500359160568e-03	5.245204725810377784e-04	9.799465051944438176e-01	3.201084019896230370e-01	-8.254335422103833725e-05	-6.867692648190748352e-06
2.409403560239526876e-12	1.439950554285369111e-01	1.936417611382544735e+01	1.098041591412298942e-02	6.019664386036492794e-03	6.317704641036036694e-04	9.798474980488595110e-01	3.193675079005835471e-01	-9.879799844975311544e-05	-8.570681952064328467e-06
2.523539170434765862e-12	1.480504091450823012e-01	1.879394883778655512e+01	1.163219855399946073e-02	6.954463075273526265e-03	7.560360463852759064e-04	9.798810009712705105e-01	3.186142781158098902e-01	-1.174356745353882147e-04	-1.061683110463536185e-05
2.643081486974102692e-12	1.522543345467383402e-01	1.827139221601816743e+01	1.230462153300524233e-02	7.981412382181756957e-03	8.991517839119408375e-04	9.800526833868781207e-01	3.178496651459608580e-01	-1.386750711548165728e-04	-1.305526287552780600e-05
