# Pressure Mass Radius Compactness k2 k3 h2 h3 j2 j3
9.999999999999999799e-13	9.952199485246954191e-02	6.788446735074631988e+01	2.164805551185125434e-03	-4.942371235813473040e-01	9.442243827370440075e-04	1.462749478220301098e-05	3.542485475328038816e-06	-7.134216595524516448e-07	-9.193668631644660934e-08
1.047370897959448749e-12	1.005432129892176590e-01	6.076101153954271439e+01	2.443419296227562938e-03	-4.941066806017878621e-01	-1.940602103418921642e-02	1.746186897461739888e-05	3.970383907061637204e-06	-9.108987627408457137e-07	-1.061021696804194857e-07
1.096985797892381920e-12	1.016696826355736744e-01	5.479572025538682567e+01	2.739776038439543839e-03	-4.931057358419424497e-01	-1.599347635130843196e-03	2.098283684643976015e-05	4.542618016085437307e-06	-1.178908599236900941e-06	-1.233639391122666294e-07
1.148951000187311009e-12	1.029045668104476702e-01	4.973928628572998178e+01	3.054958637974876899e-03	-4.923460598678494615e-01	-4.686651715071050994e-02	2.528429444655809548e-05	5.270424170312171220e-06	-1.542610022540682512e-06	-1.448564457930724319e-07
1.203377840777590522e-12	1.042521007257329463e-01	4.540891684780675064e+01	3.390110914815499827e-03	-4.915613555668784107e-01	-4.297770259495556355e-03	3.043858231668061898e-05	6.168662716455866966e-06	-2.034486952275670535e-06	-1.721874117875885594e-07
1.260382929679727463e-12	1.057173910526637145e-01	4.166759175757435685e+01	3.746435598268096304e-03	-4.906907534899848100e-01	2.630029059504152347e-02	3.658472198605376084e-05	7.256632601680953611e-06	-2.695896387364865811e-06	-2.076316678458903253e-07
1.320088400831416649e-12	1.073062855080011563e-01	3.841061891215466773e+01	4.125191286027851852e-03	-4.897614218892200055e-01	1.875091823612273223e-01	4.383268202453183130e-05	8.556694426339733547e-06	-3.578816235311069953e-06	-2.543600412383912282e-07
1.382622173764653478e-12	1.090252857475820514e-01	3.555662744656671492e+01	4.527692326939956706e-03	-4.887653429593423748e-01	4.866324347772366110e-02	5.234473941117300856e-05	1.009578057154533835e-05	-4.747789489974119208e-06	-3.167725747552843139e-07
1.448118227674535917e-12	1.108814905590872757e-01	3.304142825591141985e+01	4.955306003642817418e-03	-4.877122642577960132e-01	1.022634844067558807e-01	6.228711889280272957e-05	1.190406500150143638e-05	-6.282020442628005886e-06	-4.008109248999767586e-07
1.516716888470924089e-12	1.128825624135513239e-01	3.081369585213912998e+01	5.409452389459243858e-03	-4.865942061113112671e-01	2.068342972682285230e-01	7.385435903449404462e-05	1.401595373470962835e-05	-8.277702358191313235e-06	-5.144727138395780200e-07
1.588565129428052692e-12	1.150367083008112384e-01	2.883189148447389272e+01	5.891603974368029434e-03	-4.854034968266512928e-01	-1.336798229575010544e-01	8.726207367571948883e-05	1.647068047667408960e-05	-1.085046008683044463e-05	-6.682828453559862917e-07
1.663816886076127415e-12	1.173526728249765227e-01	2.706203104486459665e+01	6.403285009499098436e-03	-4.841514262287232584e-01	-4.770630563971615112e-01	1.027600249964508308e-04	1.931257577821639276e-05	-1.413798956163522021e-05	-8.759789149752772469e-07
