# Pressure Mass Radius Compactness k2 k3 h2 h3 j2 j3
9.999999999999999799e-13	1.122970903160796508e-01	3.138820711739895941e+01	5.282898040762182973e-03	9.842129712870249184e-04	7.933107548361103710e-05	9.862521398307594334e-01	3.263987414107486495e-01	-1.076274491908301292e-05	-6.020241368173649914e-07
1.047370897959448749e-12	1.150994533069202297e-01	2.983884451469214127e+01	5.695888700491999988e-03	1.231792913724051065e-03	9.699400638941583835e-05	9.855336747644282136e-01	3.258688854834375648e-01	-1.391717333182934039e-05	-7.914712595760804418e-07
1.096985797892381920e-12	1.179658397032301853e-01	2.847372424062310614e+01	6.117616151065926461e-03	1.522988738778011716e-03	1.176049501693090176e-04	9.848799907162373302e-01	3.253312834533861331e-01	-1.774045809295286954e-05	-1.035417480645279606e-06
1.148951000187311009e-12	1.208964365933939272e-01	2.726226822145041595e+01	6.548197188077771631e-03	1.861003408648652857e-03	1.448569338240244381e-04	9.842976688630363791e-01	3.247863717981762099e-01	-2.231707290852614356e-05	-1.345803212346620386e-06
1.203377840777590522e-12	1.238916166042218353e-01	2.618025670352220047e+01	6.987764407639213658e-03	2.248745288202250170e-03	1.770470602328256182e-04	9.837924253156952181e-01	3.242346035057372955e-01	-2.773426890239356264e-05	-1.736065870392267795e-06
1.260382929679727463e-12	1.269519174268464723e-01	2.520826378100212040e+01	7.436465458090463741e-03	2.688808079592342696e-03	2.172221536351039758e-04	9.833696757354667417e-01	3.236764435011446062e-01	-3.408166828302982020e-05	-2.221150475336871815e-06
1.320088400831416649e-12	1.300780435730102547e-01	2.433052786633537679e+01	7.894464934489033373e-03	3.183443096824464889e-03	2.652424535248927226e-04	9.830337686951159393e-01	3.231123555017324511e-01	-4.145094066357629968e-05	-2.817508861274546227e-06
1.382622173764653478e-12	1.332710105072179574e-01	2.353409534672431391e+01	8.361966380027927720e-03	3.734569500953521803e-03	3.214979630958229428e-04	9.827886221391258781e-01	3.225427657566583006e-01	-4.993593122754611327e-05	-3.543123176355510540e-06
1.448118227674535917e-12	1.365321312723218605e-01	2.280823303282134518e+01	8.839210228761920987e-03	4.343822990787777130e-03	3.869922948674396667e-04	9.826372612939363593e-01	3.219680752416435032e-01	-5.963262514231749728e-05	-4.417510506821556153e-06
1.516716888470924089e-12	1.398629619811706248e-01	2.214398941177756086e+01	9.326465569652015591e-03	5.012523635077053077e-03	4.635331986129172591e-04	9.825821988205382107e-01	3.213886517684350630e-01	-7.063902019501009202e-05	-5.461713221063502212e-06
1.588565129428052692e-12	1.432653077083785587e-01	2.153384380939970555e+01	9.824030751987598148e-03	5.741700540340696421e-03	5.512643975263530755e-04	9.826252135703905655e-01	3.208048289567034805e-01	-8.305518499330585413e-05	-6.698298623119622731e-06
1.663816886076127415e-12	1.467412307926451165e-01	2.097143497392490730e+01	1.033223426051661960e-02	6.532086552046866001e-03	6.509076072311033388e-04	9.827674266103706424e-01	3.202168912472743156e-01	-9.698339481006387655e-05	-8.151362688187310926e-06
1.742633386009647278e-12	1.502930604815781446e-01	2.045134919215380975e+01	1.085143564745574135e-02	7.384195971034407911e-03	7.644049250979736976e-04	9.830095210164426778e-01	3.196250911276611317e-01	-1.125283279567700350e-04	-9.846538943151251288e-06
1.825183494319046040e-12	1.539234274609435071e-01	1.996895019908522073e+01	1.138203001460446825e-02	8.298305619407315981e-03	8.912564224543866780e-04	9.833515723454480106e-01	3.190296232197578075e-01	-1.297974596552382604e-04	-1.181103239505780488e-05
1.911644075385703708e-12	1.576354837686415600e-01	1.952022349965041315e+01	1.192447954827927960e-02	9.274543218989305532e-03	1.033573249060633749e-03	9.837932273557742358e-01	3.184305888994486966e-01	-1.489025398236646833e-04	-1.407378390496479074e-05
2.002200371815584363e-12	1.614328153480470429e-01	1.910169122153205379e+01	1.247930029396195246e-02	1.031290192284882098e-02	1.191559300860436845e-03	9.843337043702551359e-01	3.178280174235229016e-01	-1.699598963762647622e-04	-1.666553009875041492e-05
2.097046401323230665e-12	1.653193195717406472e-01	1.871034206380033282e+01	1.304704369281922509e-02	1.141322575932132190e-02	1.365558099781744071e-03	9.849719153794943560e-01	3.172218834069039928e-01	-1.930903339357215324e-04	-1.961880505059665551e-05
2.196385372416542332e-12	1.692992195911919295e-01	1.834355783337548118e+01	1.362829789048621704e-02	1.257524281856511883e-02	1.556896329859386004e-03	9.857064110157262027e-01	3.166121100918913300e-01	-2.184196506486375854e-04	-2.296801691290841201e-05
2.300430119772921506e-12	1.733770849769558642e-01	1.799905309537763287e+01	1.422368984599549184e-02	1.379854382593586476e-02	1.766175675500370086e-03	9.865354608256982072e-01	3.159985510006729226e-01	-2.460792416732159580e-04	-2.674954137330313479e-05
2.409403560239526876e-12	1.775578530636713614e-01	1.767482581887308157e+01	1.483388738139983752e-02	1.508265712341789327e-02	1.993710939976450075e-03	9.874570844377499323e-01	3.153810092160223011e-01	-2.762067455327037462e-04	-3.100182655455231776e-05
2.523539170434765862e-12	1.818468549355272412e-01	1.736911646579650892e+01	1.545960175142976553e-02	1.642702666762871355e-02	2.240693631874096214e-03	9.884691012997441906e-01	3.147592203984604375e-01	-3.089467770838215995e-04	-3.576551768090098873e-05
2.643081486974102692e-12	1.862499173324422275e-01	1.708036920469360354e+01	1.610160133670025112e-02	1.783105363947811925e-02	2.507223677268308974e-03	9.895691193654894136e-01	3.141328405630190446e-01	-3.444523505424717060e-04	-4.108369287943794683e-05
