# Pressure Mass Radius Compactness k2 k3 h2 h3 j2 j3
9.999999999999999799e-13	1.164353757167032044e-01	2.754267327913495222e+01	6.242364060847990087e-03	1.834551913267891670e-03	1.416132249902492105e-04	9.851437050061609968e-01	3.251834215667130379e-01	-2.059079415651210156e-05	-1.223554481363877066e-06
1.047370897959448749e-12	1.190739176438591201e-01	2.654930370520053629e+01	6.622679558941282386e-03	2.182009313623234099e-03	1.690785745992914564e-04	9.847293707702562404e-01	3.247052520213525306e-01	-2.513646657004976772e-05	-1.540094874470530740e-06
1.096985797892381920e-12	1.217111799759079960e-01	2.565835642530381833e+01	7.004415077355424964e-03	2.565778477074538190e-03	2.022645825984639245e-04	9.843866653143316103e-01	3.242291840661335467e-01	-3.031286089760563518e-05	-1.920825033340747336e-06
1.148951000187311009e-12	1.243630060502867035e-01	2.484975094045524813e+01	7.389914365158106041e-03	2.988193040710308054e-03	2.406632618053518758e-04	9.841138685094739103e-01	3.237526207026908409e-01	-3.618889104111188635e-05	-2.376477322703810829e-06
1.203377840777590522e-12	1.270506029922877367e-01	2.410716163154130953e+01	7.782173086670008712e-03	3.453018445156900030e-03	2.851829570063937089e-04	9.839098624821260852e-01	3.232722571364283759e-01	-4.285946889809861648e-05	-2.920888695298812924e-06
1.260382929679727463e-12	1.297989029721302590e-01	2.341772418067980155e+01	8.184583249537363478e-03	3.965478380516645682e-03	3.373616193451484612e-04	9.837758302360050111e-01	3.227844488425741232e-01	-5.044880445328252071e-05	-3.571818807688264223e-06
1.320088400831416649e-12	1.326317607030012835e-01	2.277226097331790200e+01	8.600260730445213192e-03	4.531556637794254862e-03	3.983744033702377152e-04	9.837152808397376935e-01	3.222860823486372595e-01	-5.910245947201297220e-05	-4.350833519713894677e-06
1.382622173764653478e-12	1.355713694690712234e-01	2.216429741857411884e+01	9.032006654053384778e-03	5.157704667709750272e-03	4.696885506756580744e-04	9.837336866606762875e-01	3.217745928813302569e-01	-6.898672885970187467e-05	-5.283716739301279207e-06
1.448118227674535917e-12	1.386380517108539434e-01	2.158931776001614367e+01	9.482301566735917148e-03	5.850719639741128013e-03	5.522942151138351052e-04	9.838383075103890318e-01	3.212479875895234427e-01	-8.028815140439326907e-05	-6.400888775060844529e-06
1.516716888470924089e-12	1.418499009814933320e-01	2.104424813240543557e+01	9.953271669730073129e-03	6.617487810761292326e-03	6.488362068532892374e-04	9.840377786504667101e-01	3.207048761028821748e-01	-9.321169311587587734e-05	-7.737679318179627088e-06
1.588565129428052692e-12	1.452223223017665710e-01	2.052706940502170951e+01	1.044664079197354066e-02	7.464697116862055795e-03	7.601524055753731404e-04	9.843416886909232000e-01	3.201445169021766013e-01	-1.079773516805135000e-04	-9.334370165385455923e-06
1.663816886076127415e-12	1.487674605131870664e-01	2.003651791866526466e+01	1.096366950619991933e-02	8.398379893418364550e-03	8.900459655316344696e-04	9.847597472107670891e-01	3.195668260921614712e-01	-1.248146798712132023e-04	-1.123589010958250697e-05
1.742633386009647278e-12	1.524935157477572689e-01	1.957184873080049670e+01	1.150508315039655213e-02	9.423510463564903003e-03	1.037823067663631860e-03	9.853011367429934664e-01	3.189724326621653505e-01	-1.439547184801873571e-04	-1.349101058286885393e-05
1.825183494319046040e-12	1.564039348421151776e-01	1.913264798163387326e+01	1.207098829769221761e-02	1.054343733670200928e-02	1.207574810942670324e-03	9.859737508250907556e-01	3.183626978333115032e-01	-1.656187779304426917e-04	-1.615087460165216148e-05
1.911644075385703708e-12	1.604969147135115182e-01	1.871865662282863951e+01	1.266083198807473054e-02	1.175938691659970427e-02	1.399759616931009303e-03	9.867829954835389827e-01	3.177396681596589278e-01	-1.900060020771517880e-04	-1.926698940895619437e-05
2.002200371815584363e-12	1.647686909968390789e-01	1.832937091538858709e+01	1.327386409407565505e-02	1.307113638506070784e-02	1.615775084564529491e-03	9.877319983267982551e-01	3.171055008334502934e-01	-2.173024311317654073e-04	-2.289170668162290943e-05
2.097046401323230665e-12	1.692160103615844846e-01	1.796393023089829555e+01	1.390946182038971767e-02	1.447770630135574929e-02	1.856957845234581553e-03	9.888219748729116798e-01	3.164620994928933895e-01	-2.476917054245901854e-04	-2.707917691387484217e-05
2.196385372416542332e-12	1.738365210216676060e-01	1.762122950026591894e+01	1.456716533452542990e-02	1.597749222302277325e-02	2.124378604125273795e-03	9.900524781088265724e-01	3.158110607694546434e-01	-2.813569807237311423e-04	-3.188534270235500294e-05
2.300430119772921506e-12	1.786290568250228916e-01	1.730001268750701016e+01	1.524670222891691580e-02	1.756847921155985440e-02	2.418907366222366323e-03	9.914216561222096713e-01	3.151536704292947633e-01	-3.184833793012598275e-04	-3.736806938722656750e-05
2.409403560239526876e-12	1.835939036011353664e-01	1.699894533521818829e+01	1.594801052844647613e-02	1.924834624279854467e-02	2.741219999128995718e-03	9.929265237709753444e-01	3.144908645007448711e-01	-3.592613116381685465e-04	-4.358747607338879466e-05
2.523539170434765862e-12	1.887330599057786551e-01	1.671666993502282139e+01	1.667126091833536633e-02	2.101469602602339115e-02	3.092012415791464512e-03	9.945633062599867902e-01	3.138232404903066874e-01	-4.038907033186497496e-04	-5.060650376582908336e-05
2.643081486974102692e-12	1.940504992664698058e-01	1.645184741336952072e+01	1.741687867601413378e-02	2.286522775670621691e-02	3.471853179418041627e-03	9.963277805110863916e-01	3.131510536961134572e-01	-4.525860974193421718e-04	-5.849173056774402256e-05
